"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DNK","Denmark","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,2.78,,
"DNK","Denmark","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,2.43,,
"DNK","Denmark","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,2.02,,
"DNK","Denmark","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,1.64,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,4.7,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,4.8,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,5.5,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,5.2,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,4.2,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,4.5,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,4.6,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,4.5,,
"FIN","Finland","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,3.8,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,4.8,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.6,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,4.8,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,4.9,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,4.9,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,5.4,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,5,,
"DEU","Germany","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,4.5,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2012","2012","CHLD","Children","0","Units",,,15.27,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2013","2013","CHLD","Children","0","Units",,,16.3,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2014","2014","CHLD","Children","0","Units",,,15.58,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2015","2015","CHLD","Children","0","Units",,,12.54,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2016","2016","CHLD","Children","0","Units",,,10.54,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,10.09,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,9.57,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,8.52,,
"EST","Estonia","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,7.89,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,7.6,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,7,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,8.2,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,8.8,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,9.4,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,10.3,,
"GRC","Greece","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,11.1,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,70.3,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,71.1,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,71.9,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,71.5,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,72.7,,
"CHL","Chile","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,73.7,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,5.1,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.9,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,5,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5.1,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5.4,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,5.5,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,5.6,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,5.3,,
"DNK","Denmark","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,4.9,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,0.9,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,0.9,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,0.9,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,1,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,1.1,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,1.2,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,1.2,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,1.3,,
"MEX","Mexico","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,0.7,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,8.3,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,6.7,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,5.4,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,4.3,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,4.3,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,4,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,3.9,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,4.8,,
"BEL","Belgium","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,4.2,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,3.05,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,3.03,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,3.08,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,3.09,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,3.11,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,3.11,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,3.09,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,3.01,,
"ISR","Israel","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,2.9,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2012","2012","CHLD","Children","0","Units",,,11.91,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2013","2013","CHLD","Children","0","Units",,,11.67,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2014","2014","CHLD","Children","0","Units",,,11.87,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2015","2015","CHLD","Children","0","Units",,,11.61,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2016","2016","CHLD","Children","0","Units",,,11.75,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2017","2017","CHLD","Children","0","Units",,,11.81,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2018","2018","CHLD","Children","0","Units",,,10.75,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2019","2019","CHLD","Children","0","Units",,,9.85,,
"CZE","Czech Republic","TOTAL","Total","FAM20","Fertility rates (births per 1000) for 15-19 year olds","2020","2020","CHLD","Children","0","Units",,,9.18,,
"SVN","Slovenia","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,0.5,,
"SVN","Slovenia","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.1,,
"SVN","Slovenia","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,0.5,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2,,
"AUT","Austria","TOTAL","Total","FAM16B","Neonatal mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2,,
